"","X","CTN","id","fixtime","fixtype","lat","lon","utmzone","utmy","utmx","alt","fixsched","hdop","nsats","fixrate","step","angle","deploy.site","date","month","Primary","Aux1","Aux2","Aux3","Code","Site","DateCapture","ID","Sex","AgeClass"
"1821",19675,"700534A","700534A",2018-03-27 08:00:00,"Resolved QFP",66.678114,-151.70464,"5W",7396092,557223,188,"Primary",1.3,10,4,4.04289389729661,-0.18380679146521,"KAN",2018-03-27,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1822",19676,"700534A","700534A",2018-03-27 12:00:00,"Resolved QFP",66.647017,-151.751634,"5W",7392584,555217,164,"Primary",1,10,4,3.01327487017745,-0.567823759533771,"KAN",2018-03-27,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1823",19677,"700534A","700534A",2018-03-27 16:00:00,"Resolved QFP",66.634944,-151.812539,"5W",7391186,552549,204,"Primary",0.8,9,4,2.27276813151603,-3.02512318526319,"KAN",2018-03-28,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1824",19678,"700534A","700534A",2018-03-27 20:00:00,"Resolved QFP",66.646093,-151.769556,"5W",7392465,554426,167,"Primary",1.2,7,4,0.0104561458331881,-0.71826017204989,"KAN",2018-03-28,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1825",19679,"700534A","700534A",2018-03-28 00:00:00,"Resolved QFP",66.64608,-151.769322,"5W",7392464,554437,152,"Primary",1.4,7,4,0.011281229335751,2.55679533230833,"KAN",2018-03-28,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1826",19680,"700534A","700534A",2018-03-28 04:00:00,"Resolved QFP",66.646147,-151.769513,"5W",7392471,554428,172,"Primary",1.6,6,4,0.0134928437752,-0.975166925214179,"KAN",2018-03-28,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1827",19681,"700534A","700534A",2018-03-28 08:00:00,"Resolved QFP",66.646267,-151.769474,"5W",7392484,554430,167,"Primary",1.7,7,4,0.018513688734137,-3.02767428123959,"KAN",2018-03-28,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1828",19682,"700534A","700534A",2018-03-28 12:00:00,"Resolved QFP",66.646101,-151.76948,"5W",7392466,554430,179,"Primary",1.6,8,4,0.0106874813390967,2.80511031030503,"KAN",2018-03-28,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1829",19683,"700534A","700534A",2018-03-28 16:00:00,"Resolved QFP",66.646191,-151.769397,"5W",7392476,554433,171,"Primary",1.5,7,4,0.0102250750818632,2.75710103219091,"KAN",2018-03-29,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1830",19684,"700534A","700534A",2018-03-28 20:00:00,"Resolved QFP",66.646123,-151.769552,"5W",7392468,554426,169,"Primary",1.7,6,4,0.00762034600352336,1.54766067931802,"KAN",2018-03-29,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1831",19685,"700534A","700534A",2018-03-29 00:00:00,"Resolved QFP",66.646076,-151.769427,"5W",7392463,554432,162,"Primary",1.2,7,4,0.0106573899313352,2.67227419964106,"KAN",2018-03-29,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1832",19686,"700534A","700534A",2018-03-29 04:00:00,"Resolved QFP",66.646166,-151.769508,"5W",7392473,554428,175,"Primary",1.8,6,4,0.00370203694609942,-2.28367083023395,"KAN",2018-03-29,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1833",19687,"700534A","700534A",2018-03-29 08:00:00,"Resolved QFP",66.646154,-151.76943,"5W",7392472,554432,177,"Primary",2.6,8,4,0.0140522286382599,1.95324180064266,"KAN",2018-03-29,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1834",19688,"700534A","700534A",2018-03-29 12:00:00,"Resolved QFP",66.64628,-151.769434,"5W",7392486,554431,166,"Primary",1.2,9,4,0.00942742420456197,3.01609845340937,"KAN",2018-03-29,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1835",19689,"700534A","700534A",2018-03-29 16:00:00,"Resolved QFP",66.646196,-151.769458,"5W",7392477,554430,181,"Primary",1.2,7,4,0.00431718374606089,-0.944909850386782,"KAN",2018-03-30,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1836",19690,"700534A","700534A",2018-03-29 20:00:00,"Resolved QFP",66.646177,-151.769543,"5W",7392474,554427,175,"Primary",0.9,8,4,0.0042212105723575,-0.780343834567636,"KAN",2018-03-30,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1837",19691,"700534A","700534A",2018-03-30 00:00:00,"Resolved QFP",66.646187,-151.769635,"5W",7392475,554423,175,"Primary",1.7,6,4,0.0136346566365724,-2.1609652187409,"KAN",2018-03-30,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1838",19692,"700534A","700534A",2018-03-30 04:00:00,"Resolved QFP",66.646267,-151.769402,"5W",7392485,554433,178,"Primary",1.8,6,4,0.00906499423925708,-2.67998900138442,"KAN",2018-03-30,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1839",19693,"700534A","700534A",2018-03-30 08:00:00,"Resolved QFP",66.646192,-151.769481,"5W",7392476,554429,172,"Primary",1.1,8,4,0.0174301884832432,-0.0196177477299343,"KAN",2018-03-30,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1840",19694,"700534A","700534A",2018-03-30 12:00:00,"Resolved QFP",66.646049,-151.76964,"5W",7392460,554423,138,"Primary",2.2,5,4,0.0558546623696256,-3.08467081546162,"KAN",2018-03-30,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1841",19695,"700534A","700534A",2018-03-30 16:00:00,"Resolved QFP",66.646518,-151.769197,"5W",7392513,554441,169,"Primary",1.9,6,4,0.0168671319034472,2.44823264697043,"KAN",2018-03-31,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1842",19696,"700534A","700534A",2018-03-30 20:00:00,"Resolved QFP",66.646443,-151.769528,"5W",7392504,554427,149,"Primary",1.3,6,4,0.00784761483443844,1.67864860806522,"KAN",2018-03-31,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1843",19697,"700534A","700534A",2018-03-31 00:00:00,"Resolved QFP",66.646386,-151.769424,"5W",7392498,554432,152,"Primary",2.6,5,4,0.0050252742028003,2.46205921250122,"KAN",2018-03-31,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1844",19698,"700534A","700534A",2018-03-31 04:00:00,"Resolved QFP",66.646431,-151.769418,"5W",7392503,554432,189,"Primary",1.1,7,4,0.826762775101838,-2.95236950824899,"KAN",2018-03-31,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1845",19699,"700534A","700534A",2018-03-31 08:00:00,"Unresolved QFP",66.639086,-151.766879,"5W",7391686,554560,-28,"Primary",25.5,4,4,0.81509616866706,-3.13829859686464,"KAN",2018-03-31,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1846",19700,"700534A","700534A",2018-03-31 12:00:00,"Resolved QFP",66.646324,-151.769443,"5W",7392491,554431,163,"Primary",3.4,7,4,0.054942541134937,-0.897043034817762,"KAN",2018-03-31,3,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1847",19701,"700534A","700534A",2018-03-31 16:00:00,"Resolved QFP",66.646682,-151.76859,"5W",7392531,554468,272,"Primary",2.2,6,4,0.0462465204217311,2.81224920603852,"KAN",2018-04-01,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1848",19702,"700534A","700534A",2018-03-31 20:00:00,"Resolved QFP",66.646489,-151.769515,"5W",7392509,554427,185,"Primary",1,7,4,NA,NA,"KAN",2018-04-01,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1849",19703,"700534A","700534A",2018-04-01 04:00:00,"Resolved QFP",66.64628,-151.769688,"5W",7392486,554420,127,"Primary",1.9,5,4,0.033312632399199,NA,"KAN",2018-04-01,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1850",19704,"700534A","700534A",2018-04-01 08:00:00,"Resolved QFP",66.646559,-151.769419,"5W",7392517,554431,187,"Auxiliary 3",1.6,7,4,0.019462164081034,-2.69879142355179,"KAN",2018-04-01,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1851",19705,"700534A","700534A",2018-04-01 12:00:00,"Resolved QFP",66.646385,-151.769385,"5W",7392498,554433,164,"Auxiliary 3",2,7,4,NA,NA,"KAN",2018-04-01,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1852",19706,"700534A","700534A",2018-04-01 20:00:00,"Resolved QFP",66.646435,-151.769497,"5W",7392503,554428,153,"Auxiliary 3",1.3,6,4,0.00768150676211013,NA,"KAN",2018-04-02,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1853",19707,"700534A","700534A",2018-04-02 00:00:00,"Resolved QFP",66.646386,-151.769375,"5W",7392498,554434,147,"Auxiliary 3",1.8,6,4,0.00600944539451615,-2.6907338296271,"KAN",2018-04-02,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1854",19708,"700534A","700534A",2018-04-02 04:00:00,"Resolved QFP",66.646404,-151.769503,"5W",7392500,554428,133,"Auxiliary 3",1.9,5,4,0.00438109830702609,-2.32508713034364,"KAN",2018-04-02,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1855",19709,"700534A","700534A",2018-04-02 08:00:00,"Resolved QFP",66.646422,-151.769415,"5W",7392502,554432,163,"Auxiliary 3",1.4,6,4,0.00539992185893567,2.68630787259276,"KAN",2018-04-02,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1856",19710,"700534A","700534A",2018-04-02 12:00:00,"Resolved QFP",66.646421,-151.769537,"5W",7392502,554426,177,"Auxiliary 3",1.5,8,4,0.0517072191074931,0.808832645588955,"KAN",2018-04-02,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1857",19711,"700534A","700534A",2018-04-02 16:00:00,"Unresolved QFP",66.646079,-151.770326,"5W",7392463,554392,-9,"Auxiliary 3",25.5,4,4,0.0593650299668071,2.91762570794922,"KAN",2018-04-03,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1858",19712,"700534A","700534A",2018-04-02 20:00:00,"Resolved QFP",66.646382,-151.769223,"5W",7392497,554440,148,"Auxiliary 3",1.2,6,4,0.0192877863392775,-3.00416791117531,"KAN",2018-04-03,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1859",19713,"700534A","700534A",2018-04-03 00:00:00,"Resolved QFP",66.646265,-151.769544,"5W",7392484,554426,175,"Auxiliary 3",1.2,7,4,0.0118868915461869,-2.6083614785425,"KAN",2018-04-03,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1860",19714,"700534A","700534A",2018-04-03 04:00:00,"Resolved QFP",66.646367,-151.769466,"5W",7392496,554430,171,"Auxiliary 3",1.2,6,4,0.015317428128783,-1.51879532093057,"KAN",2018-04-03,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1861",19715,"700534A","700534A",2018-04-03 08:00:00,"Resolved QFP",66.646334,-151.76913,"5W",7392492,554445,151,"Auxiliary 3",1.2,6,4,0.0142634825996254,2.93971245222168,"KAN",2018-04-03,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1862",19716,"700534A","700534A",2018-04-03 12:00:00,"Resolved QFP",66.646389,-151.769421,"5W",7392498,554432,163,"Auxiliary 3",3.4,7,4,0.227680091633931,1.21769662202435,"KAN",2018-04-03,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1863",19717,"700534A","700534A",2018-04-03 16:00:00,"Resolved QFP (Uncertain)",66.644963,-151.773103,"5W",7392336,554272,-470,"Auxiliary 3",25.5,5,4,0.224692328427972,-3.12706748700557,"KAN",2018-04-04,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1864",19718,"700534A","700534A",2018-04-03 20:00:00,"Resolved QFP",66.646391,-151.769521,"5W",7392498,554427,154,"Auxiliary 3",0.9,8,4,NA,NA,"KAN",2018-04-04,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1865",19719,"700534A","700534A",2018-04-04 04:00:00,"Resolved QFP",66.646476,-151.769377,"5W",7392508,554433,166,"Auxiliary 3",2.2,6,4,0.200657585015933,NA,"KAN",2018-04-04,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1866",19720,"700534A","700534A",2018-04-04 08:00:00,"Resolved QFP (Uncertain)",66.644731,-151.768271,"5W",7392314,554486,89,"Auxiliary 3",25.5,5,4,0.187728408425497,3.13556802970647,"KAN",2018-04-04,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1867",19721,"700534A","700534A",2018-04-04 12:00:00,"Resolved QFP",66.646366,-151.769281,"5W",7392496,554438,176,"Auxiliary 3",2,9,4,0.00818053156210318,0.652619094612591,"KAN",2018-04-04,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1868",19722,"700534A","700534A",2018-04-04 16:00:00,"Resolved QFP",66.646412,-151.769425,"5W",7392501,554431,194,"Auxiliary 3",1.5,5,4,0.00428570867766289,-0.467240626077434,"KAN",2018-04-05,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1869",19723,"700534A","700534A",2018-04-04 20:00:00,"Resolved QFP",66.646447,-151.769465,"5W",7392505,554430,166,"Auxiliary 3",1.1,7,4,0.0147945830046291,-3.03045270107717,"KAN",2018-04-05,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1870",19724,"700534A","700534A",2018-04-05 00:00:00,"Resolved QFP",66.646333,-151.769294,"5W",7392492,554437,160,"Auxiliary 3",1.7,7,4,0.00549128692217165,-2.29151187144657,"KAN",2018-04-05,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1871",19725,"700534A","700534A",2018-04-05 04:00:00,"Resolved QFP",66.646342,-151.769416,"5W",7392493,554432,143,"Auxiliary 3",1.6,6,4,0.00827546436550453,-1.46192614895533,"KAN",2018-04-05,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1872",19726,"700534A","700534A",2018-04-05 08:00:00,"Resolved QFP",66.646416,-151.769402,"5W",7392501,554432,163,"Auxiliary 3",1,8,4,0.00520727957774919,2.37172427948033,"KAN",2018-04-05,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
"1873",19727,"700534A","700534A",2018-04-05 12:00:00,"Resolved QFP",66.646385,-151.76949,"5W",7392498,554429,161,"Auxiliary 3",1.4,10,4,0.00530957491444493,-2.83011811976935,"KAN",2018-04-05,4,"E","H","G","F","EHGF","KAN","2018-03-23","KANM05","M","A"
